Dept,Warehouse,Supplier Reference,Part Number,Physical inventory,Locations,Item number
CT,CT-MAIN,6734686,TCP18R050F-005 SH725,10.00,,2120001423092
CT,CT-MAIN,6723946,J10ER005B J9530,5.00,,2120001423115
CT,CT-MAIN,6723563,DGG200-020 KS05F,10.00,,2120001423160
CT,CT-MAIN,6861045,JBFR07110100-D060 SH730,3.00,,2120001423184
CT,CT-MAIN,6859915,16IRA60 TH10,5.00,,2120001423221
CT,CT-MAIN,5651086,TEC010A2-03C04-E50 AH725,5.00,,2120001423252
CT,CT-MAIN,5620753,TECA060B2-16C06-57 KS15F,2.00,,2120001423269
CT,CT-MAIN,5651087,TEC015A2-045C04-E50 AH725,2.00,,2120001423276
CT,CT-MAIN,5651088,TEC020A2-08C02-E32 AH725,2.00,,2120001423283
CT,CT-MAIN,5667675,TEC040A2-12C04-E50 AH725,2.00,,2120001423290
CT,CT-MAIN,6860611,DTIU300-150 AH725,5.00,,2120001472397
CT,CT-MAIN,"6811500
",VBGT110301FR-J10 TH10,5.00,,2120001472564
CT,CT-MAIN,"6804982
",JTGR3075F TH10,5.00,,2120001472571
CT,CT-MAIN,"6805016
",JTTR3005F TH10,5.00,,2120001472588
CT,CT-MAIN,"6811261
",JXBR8010F TH10,5.00,,2120001472595
CT,CT-MAIN,,ST16-BFM10/17.5-25,1.00,,2120001474865
CT,CT-MAIN,6998097,TNMG160404-TSF GT9530,3.00,,2120001475756
CT,CT-MAIN,6998101,TNMG160404-ZF GT9530,3.00,,2120001475763
CT,CT-MAIN,6883389,TCS27-200-6R AH725,2.00,,2120001475794
CT,CT-MAIN,6998372,TPMT110304-PS GT9530,3.00,,2120001475954
CT,CT-MAIN,6998358,TPMT110304-PSF GT9530,3.00,,2120001475961
CT,CT-MAIN,,SVG 19 X .90 X 4090-4/6T-L,2.00,,2120001478078
CT,CT-MAIN,"6802565
",CSTB-2.5S,1.00,,2120001478436
CT,CT-MAIN,"6844062
",DSM0100G10 YH170,5.00,,2120001481696
CT,CT-MAIN,6801331,CCGT09T302L-W20 NS530,6.00,,2120001481986
CT,CT-MAIN,"6802831
",DCGT11T302FR-J10 J740,7.00,,2120001482082
CT,CT-MAIN,"6801330
",CCGT09T302L-W20 GT530,6.00,,2120001482457
CT,CT-MAIN,"6997904
",CCGT09T302L-W20 NS9530,6.00,,2120001482464
CT,CT-MAIN,"6801322
",CCGT09T302FL-J10 J740,3.00,,2120001482471
CT,CT-MAIN,"6865341

",TCMT16T304-PM T9125,5.00,,2120001482808
CT,CT-MAIN,"6865100
",TCMT16T304-24 T9125,5.00,,2120001482815
CT,CT-MAIN,"6712852
",JPWL2XR1010X04,2.00,,2120001483614
CT,CT-MAIN,6862301,E05G-SEXPR04-D055,1.00,,2120001483867
CT,CT-MAIN,6801349,CCGT09T308L-W20 GT530,6.00,,2120001483942
CT,CT-MAIN,6801350,CCGT09T308L-W20 NS530,6.00,,2120001483959
CT,CT-MAIN,6862183,EPGT03X102L-W08 SH730,5.00,,2120001484086
CT,CT-MAIN,6803228,DNGN150708 LX11,10.00,,2120001484130
CT,CT-MAIN,6862128,TPGT070101L-W08 SH730,6.00,,2120001484291
CT,CT-MAIN,6837557,TPGT070101-JS SH730,6.00,,2120001484307
CT,CT-MAIN,,J10ER005BF M10MB,6.00,,2120001484383
CT,CT-MAIN,6819949,SNMG120408-NS T9025,5.00,,2120001485458
CT,CT-MAIN,"6807710
",TCGT16T304L-W15 NS530,5.00,,2120001485465
CT,CT-MAIN,"6807713
",TCGT16T304-SS NS530,5.00,,2120001485472
CT,CT-MAIN,6859298,VTB160W4.00R04-06S06GH130,1.00,,2120001485700
CT,CT-MAIN,6852685,ACS-5W,1.00,,2120001486608
CT,CT-MAIN,6805077,LCS3,30.00,,2120001486646
CT,CT-MAIN,YP93400034,PRSW-3101 G1F,1.00,,2120001486783
CT,CT-MAIN,YP93400498,PRSW-1701A G1F,2.00,,2120001486806
CT,CT-MAIN,6805034,2QP-CCGW060204 BXM20,10.00,,2120001486943
CT,CT-MAIN,,SG12-3,3.00,,2120001487193
CT,CT-MAIN,5902389,16IRA60-B AH725,26.00,,2120001487865
CT,CT-MAIN,"6862137
",TPGT070102L-W08 SH730,6.00,,2120001488404
CT,CT-MAIN,"6997908
",CCGT09T308L-W20 NS9530,6.00,,2120001488619
CT,CT-MAIN,6827553,SNMG120408-SH T6130,10.00,,2120001488954
CT,CT-MAIN,"6811506
",VBGT110302FR-J10 J740,2.00,,2120001488978
CT,CT-MAIN,"6802820
",DCGT11T301FR-J10 J740,7.00,,2120001488985
CT,CT-MAIN,6831014,SNMG120408-TM T9135,5.00,,2120001489357
CT,CT-MAIN,"6985462

",SNMG120408 T9135,5.00,,2120001489364
CT,CT-MAIN,,405 X 3.0 X 2.4 X 25.4 X 120,1.00,,2120001489395
CT,CT-MAIN,6821987,GBR32250 AH710,6.00,,2120001490070
CT,CT-MAIN,6705526,GBR32250 NS9530,6.00,,2120001490087
CT,CT-MAIN,6997864,CCGT09T302L-W20 GT9530,20.00,,2120001490216
CT,CT-MAIN,6804999,JTGR3150F J740,6.00,,2120001490346
CT,CT-MAIN,6723922,JTGR3150F NS9530,6.00,,2120001490353
CT,CT-MAIN,6805011,JTGR3250F J740,6.00,,2120001490360
CT,CT-MAIN,6723924,JTGR3250F NS9530,6.00,,2120001490377
CT,CT-MAIN,"6998034
",EPGT040102R-W08 NS9530,8.00,,2120001490643
CT,CT-MAIN,6745525,JTGR3250F-R0.20 J740,20.00,,2120001491053
CT,CT-MAIN,"6864892
",VCMT080204-PSF AH725,4.00,,2120001491213
CT,CT-MAIN,6805275,MCS625-3,4.00,,2120001491251
CT,CT-MAIN,"6997811
",SNGG090308L-B NS9530,20.00,,2120001491343
CT,CT-MAIN,6801311,CCGT09T301FL-J10 J740,5.00,,2120001491725
CT,CT-MAIN,,NBC 10-6.5 AA,1.00,,2120001491930
CT,CT-MAIN,"6864249
",SNMG120408-DM T9125,5.00,,2120001492487
CT,CT-MAIN,6734022,JTGR3075F-010 SH725,8.00,,2120001493248
CT,CT-MAIN,"6734026
",JTGR3095F-010 SH725,8.00,,2120001493255
CT,CT-MAIN,"6837456
",CCGT04T102-JS SH730,5.00,,2120001494269
CT,CT-MAIN,"6816116
",JVGR050F J740,8.00,,2120001494337
CT,CT-MAIN,"6995264
",DXGU070302L-SS AH725,6.00,,2120001494351
CT,CT-MAIN,"6816157
",JXT2R6000F J740,5.00,,2120001494368
CT,CT-MAIN,6164598,JCTEL1212F2T12,1.00,,2120001494429
CT,CT-MAIN,"6860333
",DGM2-020-8L AH725,8.00,,2120001494788
CT,CT-MAIN,6822281,DCGT11T302-AL KS05F,10.00,,2120001494979
CT,CT-MAIN,6734043,JTGR3250F-010 SH725,10.00,,2120001495938
CT,CT-MAIN,,34-RAC70-85E,1.00,,2120001497130
CT,CT-MAIN,,Q26-DJ3-40A,1.00,,2120001497161
CT,CT-MAIN,,NBT50-C25-135G,1.00,,2120001497208
CT,CT-MAIN,,BT50-VC13-105,1.00,,2120001497222
CT,CT-MAIN,,BT30-VC13-90,1.00,,2120001497239
CT,CT-MAIN,,BT30-VC6-90,1.00,,2120001497246
CT,CT-MAIN,,BT50-SK25-105,1.00,,2120001497314
CT,CT-MAIN,,BT50-MMC8-195,1.00,,2120001497376
CT,CT-MAIN,,BT30-MMC8-75-AT,1.00,,2120001497406
CT,CT-MAIN,,BBT30-HDC6J-90,1.00,,2120001498106
CT,CT-MAIN,,C8-HMC25-85,1.00,,2120001498182
CT,CT-MAIN,,15TR45-MGT3-60,1.00,,2120001498212
CT,CT-MAIN,,MGT6-M6U1/4-200,1.00,,2120001498236
CT,CT-MAIN,,C4-MEGA6S-90T,1.00,,2120001498885
CT,CT-MAIN,,MGT 6-NO. 12-1.25,1.00,,2120001499158
CT,CT-MAIN,,SC40,4.00,,2120001499578
CT,CT-MAIN,,D1102440K,2.00,,2120001504135
CT,CT-MAIN,,D1102340K,4.00,,2120001504142
CT,CT-MAIN,,D1102560K,4.00,,2120001506597
CT,CT-MAIN,,D1102660K,4.00,,2120001506603
CT,CT-MAIN,,EM865020,2.00,,2120001507617
CT,CT-MAIN,,DL504040,5.00,,2120001507624
CT,CT-MAIN,,D1102550K,4.00,,2120001507921
CT,CT-MAIN,,T2809372-C,15.00,,2120001510457
CT,CT-MAIN,,D5315060,1.00,,2120001511270
CT,CT-MAIN,,C1139060,15.00,,2120001512246
CT,CT-MAIN,,C1139070,15.00,,2120001512253
CT,CT-MAIN,,C1139100,20.00,,2120001512260
CT,CT-MAIN,,C1139124,20.00,,2120001512277
CT,CT-MAIN,,T2829202-C,8.00,HR2L15,2120001513120
CT,CT-MAIN,,T2829282-C,7.00,HR2L15,2120001513137
CT,CT-MAIN,"EMB95140KN
",EMC52140,2.00,,2120001586407
CT,CT-MAIN,,E5910120,1.00,,2120001598257
CT,CT-MAIN,,E5E47100,1.00,,2120001598271
CT,CT-MAIN,,E5E48100,1.00,,2120001598288
CT,CT-MAIN,,E5E51080,1.00,,2120001598295
CT,CT-MAIN,,EHE55160,1.00,,2120001598301
CT,CT-MAIN,,G8A28050,1.00,,2120001598318
CT,CT-MAIN,,G8A39913,1.00,,2120001598325
CT,CT-MAIN,,G8A46944,1.00,,2120001598332
CT,CT-MAIN,,G8A60907,1.00,,2120001598349
CT,CT-MAIN,,GAE53140,1.00,,2120001598363
CT,CT-MAIN,,GMG24120,1.00,,2120001598370
CT,CT-MAIN,,GMG28160,1.00,,2120001598387
CT,CT-MAIN,,GMG40914,1.00,,2120001598394
CT,CT-MAIN,,GUF39060,1.00,,2120001598400
CT,CT-MAIN,,GUF39080,1.00,,2120001598417
CT,CT-MAIN,,GUF39100,1.00,,2120001598424
CT,CT-MAIN,,GUF40100,1.00,,2120001598431
CT,CT-MAIN,,GUF40120,1.00,,2120001598448
CT,CT-MAIN,,SEME62030050230E,1.00,,2120001598455
CT,CT-MAIN,,XSEMD98200,1.00,,2120001598462
CT,CT-MAIN,,XSEME01100010,1.00,,2120001598479
CT,CT-MAIN,,XSEME59120,1.00,,2120001598486
CT,CT-MAIN,,XSEME68160050,1.00,,2120001598493
CT,CT-MAIN,,T2829573,1.00,,2120001598516
CT,CT-MAIN,,DGR493090,1.00,,2120001598530
CT,CT-MAIN,,DGR495100,1.00,,2120001598547
CT,CT-MAIN,,DGR495120,1.00,,2120001598554
CT,CT-MAIN,,DPPS93497,1.00,,2120001598561
CT,CT-MAIN,,DPPS93500,1.00,,2120001598578
CT,CT-MAIN,,DPPS93505,1.00,,2120001598585
CT,CT-MAIN,,TKS35506,1.00,,2120001598615
CT,CT-MAIN,,TTS33426,1.00,,2120001598639
CT,CT-MAIN,,TTS37426,1.00,,2120001598646
CT,CT-MAIN,,GYF94120,1.00,,2120001598653
CT,CT-MAIN,,GYF95100,1.00,,2120001598660
CT,CT-MAIN,,GYF97060,1.00,,2120001598677
CT,CT-MAIN,,GYF98060,1.00,,2120001598684
CT,CT-MAIN,,GYF99160,1.00,,2120001598691
CT,CT-MAIN,,GYG52100,1.00,,2120001598707
CT,CT-MAIN,,ZMS2001200,1.00,,2120001598714
CT,CT-MAIN,,EP924180,1.00,,2120001598738
CT,CT-MAIN,,SEM84502018E,1.00,,2120001598745
CT,CT-MAIN,,SEME7110035E,1.00,,2120001598769
CT,CT-MAIN,,SEME75120E,1.00,,2120001598783
CT,CT-MAIN,,GMF66060,1.00,,2120001598790
CT,CT-MAIN,,GMF66080,1.00,,2120001598806
CT,CT-MAIN,,GMF66100,1.00,,2120001598813
CT,CT-MAIN,,GMF66120,1.00,,2120001598820
CT,CT-MAIN,,GMF66160,1.00,,2120001598837
CT,CT-MAIN,,GMF86080,1.00,,2120001598844
CT,CT-MAIN,,GMF87060,1.00,,2120001598851
CT,CT-MAIN,,GMF88060,1.00,,2120001598868
CT,CT-MAIN,,GMG71100,1.00,,2120001598875
CT,CT-MAIN,,BP - MF MADE - STEEL (EROWA),2.00,,2120001603784
CT,CT-MAIN,,BP - MF MADE - AL (EROWA),1.00,,2120001603791
CT,CT-MAIN,,FILTERMIST STAND 02  (300 MM),1.00,,2120001604019
CT,CT-MAIN,,BJ-2019001,3.00,,2120001612281
CT,CT-MAIN,,MFB-DNY,3.00,,2120001614582
CT,CT-MAIN,,PIE CHUCK 100MM,2.00,,2120001617088
CT,CT-MAIN,,NACHI DRILL - 1MM,7.00,,2120001680235
CT,CT-MAIN,,TRANSFORMER 15 KVA,1.00,,2120001683540
CT,CT-MAIN,,D101 0150,1.00,,2120001685384
CT,CT-MAIN,,50 X 30 X 120 DEG,1.00,,2120001695284
CT,CT-MAIN,,72567-IP8-10,5.00,,2120001697110
CT,CT-MAIN,,BP - MF MADE - AL,1.00,,2120001697875
CT,CT-MAIN,,BO124 GB4.76,1.00,,2120001700001
CT,CT-MAIN,,0204056,2.00,,2120001704641
CT,CT-MAIN,,0204441,1.00,,2120001705495
CT,CT-MAIN,,0207933,1.00,,2120001706690
CT,CT-MAIN,,EMC454010RL000,6.00,,2120001709684
CT,CT-MAIN,,EMC454020RL000,11.00,,2120001709691
CT,CT-MAIN,,EMC454030RL000,10.00,,2120001709707
CT,CT-MAIN,,EMC454040RL000,1.00,,2120001709714
CT,CT-MAIN,,EMC454050RL000,9.00,,2120001709721
CT,CT-MAIN,,EMC454120RL000,2.00,,2120001709776
CT,CT-MAIN,,ER-033659,1.00,,2120001709813
CT,CT-MAIN,,K1811-N02,10.00,,2120001711564
CT,CT-MAIN,,A1154TFT-2,4.00,,2120001711588
CT,CT-MAIN,,AN22516-UNC4,5.00,,2120001712592
CT,CT-MAIN,EMC470040KN,EMC55040,42.00,,2120001714923
CT,CT-MAIN,,GMH35080,20.00,,2120001716538
CT,CT-MAIN,,3-OS-C3 #114167,4.00,,2120001716651
CT,CT-MAIN,,8-OS-C1 #114189,6.00,,2120001716668
CT,CT-MAIN,,14-OS-C1 #114190,7.00,,2120001716675
CT,CT-MAIN,,362768,1.00,,2120001717047
CT,CT-MAIN,,GI99940456,4.00,,2120001718884
CT,CT-MAIN,,T2829242-C,110.00,HR2L15,2120001719423
CT,CT-MAIN,,T2829363-C,28.00,HR2L15,2120001719782
CT,CT-MAIN,,11544,30.00,,2120001719973
CT,CT-MAIN,,13035,7.00,,2120001720030
CT,CT-MAIN,,G8A38015,20.00,,2120001721587
CT,CT-MAIN,,G8A38010C,10.00,,2120001721594
CT,CT-MAIN,,3330240,7.00,,2120001722331
CT,CT-MAIN,,3330350,2.00,,2120001722348
CT,CT-MAIN,,3330600,2.00,,2120001722355
CT,CT-MAIN,,1651500508,2.00,,2120001722362
CT,CT-MAIN,EMB95090KN,EMC52090,26.00,,2120001772237
CT,CT-MAIN,EMB96055KN,EMC54055,18.00,,2120001772244
CT,CT-MAIN,,D1GP103025,43.00,,2120001773302
CT,CT-MAIN,,D1GP103026,5.00,,2120001773319
CT,CT-MAIN,,D1GP103034,13.00,,2120001773326
CT,CT-MAIN,,D1GP103042,60.00,HR2L01,2120001773333
CT,CT-MAIN,,D1GP103043,10.00,HR2L01,2120001773340
CT,CT-MAIN,,D1GP103050,10.00,,2120001773357
CT,CT-MAIN,,D1GP103051,8.00,,2120001773364
CT,CT-MAIN,,D1GP103068,25.00,,2120001773371
CT,CT-MAIN,,D1GP103069,30.00,,2120001773388
CT,CT-MAIN,,D1GP103070,7.00,,2120001773395
CT,CT-MAIN,,D1GP103080,29.00,HR2L02,2120001773401
CT,CT-MAIN,,D1GP103090,22.00,,2120001773425
CT,CT-MAIN,,D1GP103100,13.00,,2120001773432
CT,CT-MAIN,,D1GP103110,9.00,,2120001773449
CT,CT-MAIN,,D1GP103120,38.00,,2120001773456
CT,CT-MAIN,,DH510065,1.00,,2120001774545
CT,CT-MAIN,,DH510030,9.00,,2120001774552
CT,CT-MAIN,,TQ371202,2.00,,2120001774576
CT,CT-MAIN,,TQ371243,2.00,,2120001774583
CT,CT-MAIN,,TQ371283,2.00,,2120001774590
CT,CT-MAIN,,TQ371313,2.00,,2120001774606
CT,CT-MAIN,,D1GP103052,52.00,,2120001774859
CT,CT-MAIN,,T2829SET7-C,1.00,,2120001775603
CT,CT-MAIN,,D1GP103085,22.00,,2120001775610
CT,CT-MAIN,,D1GP103103,5.00,,2120001775627
CT,CT-MAIN,EMB96030KN,EMC54030,184.00,HR2L08,2120001776662
CT,CT-MAIN,,EMC52025,4.00,HR2L04,2120001776679
CT,CT-MAIN,,EMC52035,50.00,,2120001776686
CT,CT-MAIN,E5C14010,E5C72010,57.00,,2120001776693
CT,CT-MAIN,E5C14015,E5C72015,65.00,HR2L03,2120001776709
CT,CT-MAIN,E5C14060,E5C72060,21.00,HR2L03,2120001776730
CT,CT-MAIN,,E5C72120,10.00,HR2L03,2120001776761
CT,CT-MAIN,,T2809202-C,170.00,HR2L15,2120001777041
CT,CT-MAIN,,D1GP103125,24.00,,2120001777171
CT,CT-MAIN,,EP941250,1.00,,2120001777270
CT,CT-MAIN,,EQ760060,3.00,,2120001778031
CT,CT-MAIN,,EQ760120,3.00,,2120001778048
CT,CT-MAIN,,D1GP103060,10.00,,2120001778338
CT,CT-MAIN,,D1GP103095,38.00,,2120001778345
CT,CT-MAIN,,D1GP103115,50.00,,2120001778352
CT,CT-MAIN,,D1GP103011,4.00,,2120001778468
CT,CT-MAIN,,D1GP103012,4.00,,2120001778475
CT,CT-MAIN,,D1GP103017,15.00,,2120001778529
CT,CT-MAIN,,D1GP103018,45.00,,2120001778536
CT,CT-MAIN,,D1GP103019,34.00,,2120001778543
CT,CT-MAIN,,D1GP103020,13.00,,2120001778550
CT,CT-MAIN,,D1GP103021,23.00,,2120001778567
CT,CT-MAIN,,D1GP103071,11.00,,2120001778581
CT,CT-MAIN,,D1GP103074,5.00,,2120001778611
CT,CT-MAIN,,D1GP103075,22.00,,2120001778628
CT,CT-MAIN,,D1GP103078,10.00,,2120001778659
CT,CT-MAIN,,D1GP103081,10.00,,2120001778673
CT,CT-MAIN,,D1GP103082,10.00,,2120001778680
CT,CT-MAIN,,D1GP103084,10.00,,2120001778703
CT,CT-MAIN,,D1GP103087,4.00,,2120001778710
CT,CT-MAIN,,D1GP103088,33.00,,2120001778727
CT,CT-MAIN,,D1GP103022,10.00,,2120001778789
CT,CT-MAIN,,D1GP103023,40.00,,2120001778796
CT,CT-MAIN,,D1GP103024,83.00,,2120001778802
CT,CT-MAIN,,D1GP103028,27.00,,2120001778826
CT,CT-MAIN,,D1GP103029,6.00,,2120001778833
CT,CT-MAIN,,D1GP103030,30.00,,2120001778840
CT,CT-MAIN,,D1GP103032,14.00,,2120001778864
CT,CT-MAIN,,D1GP103035,41.00,HR2L01,2120001778888
CT,CT-MAIN,,D1GP103036,10.00,HR2L01,2120001778895
CT,CT-MAIN,,D1GP103037,50.00,HR2L01,2120001778901
CT,CT-MAIN,,D1GP103038,5.00,,2120001778918
CT,CT-MAIN,,D1GP103041,10.00,HR2L01,2120001778932
CT,CT-MAIN,,D1GP103044,8.00,HR2L01,2120001778949
CT,CT-MAIN,,D1GP103045,10.00,,2120001778956
CT,CT-MAIN,,D1GP103046,5.00,HR2L01,2120001778963
CT,CT-MAIN,,D1GP103047,50.00,,2120001778970
CT,CT-MAIN,,D1GP103048,10.00,HR2L01,2120001778987
CT,CT-MAIN,,D1GP103053,88.00,,2120001779007
CT,CT-MAIN,,D1GP103054,39.00,HR2L01,2120001779014
CT,CT-MAIN,,D1GP103055,5.00,,2120001779021
CT,CT-MAIN,,D1GP103056,74.00,,2120001779038
CT,CT-MAIN,,D1GP103057,66.00,,2120001779045
CT,CT-MAIN,,D1GP103058,47.00,,2120001779052
CT,CT-MAIN,,D1GP103059,27.00,,2120001779076
CT,CT-MAIN,,D1GP103061,20.00,,2120001779083
CT,CT-MAIN,,D1GP103062,45.00,,2120001779106
CT,CT-MAIN,,D1GP103063,30.00,,2120001779113
CT,CT-MAIN,,D1GP103064,27.00,HR2L01,2120001779120
CT,CT-MAIN,,D1GP103122,41.00,,2120001779175
CT,CT-MAIN,,D1GP103130,11.00,,2120001779243
CT,CT-MAIN,,D1GP103096,2.00,,2120001779250
CT,CT-MAIN,,D1GP103097,3.00,,2120001779267
CT,CT-MAIN,,D1GP103105,21.00,,2120001779335
CT,CT-MAIN,,D1GP103107,10.00,,2120001779359
CT,CT-MAIN,,D1GP103108,2.00,,2120001779366
CT,CT-MAIN,,D1GP103117,2.00,,2120001779434
CT,CT-MAIN,,E2762100,5.00,,2120001779557
CT,CT-MAIN,EMC47140KN,EMC55140,3.00,,2120001779793
CT,CT-MAIN,E5C14050,E5C72050,74.00,HR2L03,2120001779823
CT,CT-MAIN,EMB96140KN,EMC54140,1.00,,2120001779830
CT,CT-MAIN,"EMB96045KN

",EMC54045,17.00,,2120001780010
CT,CT-MAIN,EMB96090KN,EMC54090,1.00,,2120001780201
CT,CT-MAIN,"E5C14200
",E5C72200,1.00,,2120001781062
CT,CT-MAIN,E5C14180,E5C72180,5.00,,2120001781086
CT,CT-MAIN,"E5C14025
",E5C72025,109.00,,2120001781314
CT,CT-MAIN,,E5401035,25.00,,2120001781321
CT,CT-MAIN,,E7760060,20.00,,2120001781710
CT,CT-MAIN,,E7760080,2.00,,2120001781727
CT,CT-MAIN,,E7760100,18.00,,2120001781734
CT,CT-MAIN,,E7760120,2.00,,2120001781741
CT,CT-MAIN,,SM765190,10.00,,2120001782687
CT,CT-MAIN,,SC-2M,10.00,,2120001785602
CT,CT-MAIN,,T2829132,23.00,HR2L15,2120001785787
CT,CT-MAIN,,T2809131,80.00,,2120001785794
CT,CT-MAIN,,D1101034,10.00,,2120001786111
CT,CT-MAIN,,D1101045,3.00,,2120001786166
CT,CT-MAIN,,D1101064,10.00,,2120001786227
CT,CT-MAIN,"EMC45140KN
",EMC53140,5.00,,2120001786418
CT,CT-MAIN,,T2809242-C,150.00,HR2L15,2120001787132
CT,CT-MAIN,,T2839242-C,30.00,,2120001787149
CT,CT-MAIN,,T2839282-C,49.00,,2120001787156
CT,CT-MAIN,,T2839342-C,64.00,,2120001787163
CT,CT-MAIN,,T2829252-C,107.00,,2120001788030
CT,CT-MAIN,EMC59006060,EMC01006060,2.00,,2120001788061
CT,CT-MAIN,EMC59008100,EMC01008100,2.00,,2120001788078
CT,CT-MAIN,EMC59015100,EMC01015100,7.00,,2120001788085
CT,CT-MAIN,E5C74030025,E5C16030025,10.00,,2120001788092
CT,CT-MAIN,E5C74050025,E5C16050025,2.00,,2120001788115
CT,CT-MAIN,E5C74120040,E5C16120040,4.00,,2120001788146
CT,CT-MAIN,,T2809282-C,60.00,HR2L15,2120001788528
CT,CT-MAIN,,T2809362-C,78.00,,2120001789945
CT,CT-MAIN,,E7760160,2.00,,2120001790491
CT,CT-MAIN,,E7760200,13.00,,2120001790507
CT,CT-MAIN,,T2809171,62.00,,2120001790873
CT,CT-MAIN,,T2809322-C,80.00,,2120001790880
CT,CT-MAIN,,T2809502-C,33.00,,2120001790897
CT,CT-MAIN,,0206434,1.00,,2120001796554
CT,CT-MAIN,,D1102590,2.00,,2120001796738
CT,CT-MAIN,,D1102690,3.00,,2120001796752
CT,CT-MAIN,,ER-033400,2.00,,2120001798008
CT,CT-MAIN,,ER-041460,2.00,,2120001798015
CT,CT-MAIN,,2421010,2.00,,2120001895462
CT,CT-MAIN,2530300,2530300,1.00,,2120001899200
CT,CT-MAIN,"2422310

2422310
2422310
",2422310,1.00,,2120001899217
CT,CT-MAIN,"2423410
",2423410,1.00,,2120001899224
CT,CT-MAIN,,VDR-1010,1.00,,2120002100428
CT,CT-MAIN,,VHC-10,2.00,,2120002101005
CT,CT-MAIN,,TMV-75A,1.00,,2120002102545
CT,CT-MAIN,,COMBO SET,10.00,,2120002102767
CT,CT-MAIN,,4MM (ORANGE),4.00,,2120002102774
CT,CT-MAIN,,6MM (LIGHT GREEN),4.00,,2120002102781
CT,CT-MAIN,,8MM (RED),6.00,,2120002102798
CT,CT-MAIN,,10MM (YELLOW),6.00,,2120002102804
CT,CT-MAIN,,12MM (BLUE),6.00,,2120002102828
CT,CT-MAIN,,16MM (PURPLE),5.00,,2120002102835
CT,CT-MAIN,,20MM (GREEN),5.00,,2120002102842
CT,CT-MAIN,,ER11 5.5,43.00,,2120002104518
CT,CT-MAIN,,BT30 APU08-80,6.00,,2120002105133
CT,CT-MAIN,,BT30 ER25-60,21.00,,2120002105263
CT,CT-MAIN,,LH CD-2FL-0.14,8.00,,2120002106512
CT,CT-MAIN,,LH HSS-2FL-010,1.00,,2120002107236
CT,CT-MAIN,,LH HSS-2FL-015,15.00,,2120002107243
CT,CT-MAIN,,VHC-12-8,1.00,,2120002108059
CT,CT-MAIN,,3415M,2.00,,2120002108349
CT,CT-MAIN,,WM20,1.00,,2120002108929
CT,CT-MAIN,,INT-13-JC-20,1.00,,2120002109889
CT,CT-MAIN,,BT-523,20.00,,2120002110342
CT,CT-MAIN,,VLC-MT5A,1.00,,2120002110793
CT,CT-MAIN,,BT50 (100-003),1.00,,2120002111356
CT,CT-MAIN,,EA-7031-22MN,4.00,,2120002115347
CT,CT-MAIN,,SE-23061,1.00,,2120002115361
CT,CT-MAIN,,A4M-224,1.00,,2120002115484
CT,CT-MAIN,,ER25 09,6.00,,2120002115910
CT,CT-MAIN,,BT30 ER16X100M,26.00,,2120002115941
CT,CT-MAIN,,TP-3040E - SCALE,1.00,,2120002116795
CT,CT-MAIN,,TP-3040EB DAIL,1.00,,2120002116801
CT,CT-MAIN,,BT30 ER16-090M,7.00,,2120002116962
CT,CT-MAIN,,EA-10073,2.00,,2120002120419
CT,CT-MAIN,,BT30 APU13-100,9.00,,2120002120990
CT,CT-MAIN,,WM16,3.00,,2120002121003
CT,CT-MAIN,,VEG-13DS,2.00,,2120002121041
CT,CT-MAIN,,BT30 ER20-70,21.00,,2120002121676
CT,CT-MAIN,,BT30 ER20-90,8.00,,2120002121683
CT,CT-MAIN,,VHC-10-10,4.00,,2120002121935
CT,CT-MAIN,,M-01A,2.00,,2120002122420
CT,CT-MAIN,,M-01A-001,1.00,,2120002122437
CT,CT-MAIN,,CBN-100,3.00,,2120002122529
CT,CT-MAIN,,SDC #200 DIAMOND WHEEL,2.00,,2120002122550
CT,CT-MAIN,,CBN 200/230,3.00,,2120002122567
CT,CT-MAIN,,GP6 CBN200 - RIGHT,1.00,,2120002122604
CT,CT-MAIN,,GP6 SD200 - LEFT A,2.00,,2120002122611
CT,CT-MAIN,,GP6 SD200 - LEFT B,1.00,,2120002122628
CT,CT-MAIN,,GP6 SD200 - LEFT C,2.00,,2120002122635
CT,CT-MAIN,,ER25 6PCS/SET,1.00,,2120002122659
CT,CT-MAIN,,CBN 200# M26-01-01,6.00,,2120002122666
CT,CT-MAIN,,GP-06 SD #800,1.00,,2120002122673
CT,CT-MAIN,,GP-01 SDC#200,1.00,,2120002122703
CT,CT-MAIN,,GP26 - CBN #200-LEFT A,2.00,,2120002122710
CT,CT-MAIN,,GP26 - CBN #200-LEFT B,1.00,,2120002122727
CT,CT-MAIN,,GP26 - CBN #200-LEFT C,1.00,,2120002122734
CT,CT-MAIN,,GP26 - CBN #200-LEFT D,1.00,,2120002122741
CT,CT-MAIN,,GP26 - CBN #200-RIGHT,2.00,,2120002122758
CT,CT-MAIN,,GP-26 SD200 - LEFT B,1.00,,2120002122765
CT,CT-MAIN,,GP-26 SD200 - LEFT C,2.00,,2120002122772
CT,CT-MAIN,,GP-26 SD200 - RIGHT,2.00,,2120002122796
CT,CT-MAIN,,M12A16002,3.00,,2120002122802
CT,CT-MAIN,,CBN200M12-01-1,3.00,HR2L22,2120002122819
CT,CT-MAIN,,VACUUM,1.00,,2120002122833
CT,CT-MAIN,,GP-26 SD200 - LEFT A,2.00,,2120002122840
